#objectKey messif.objects.keys.AbstractObjectKey 3203_96_2718_479
479;mcdr.objects.ObjectMocapPose
0.071235, 17.5536, 2.27092; -1.137209, 15.837632, 1.36996; -1.275487, 8.518059, 0.836197; -1.131729, 1.853336, 2.916417; -1.164289, 0.644632, 0.916941; -1.194127, 0.761135, -0.227146; 1.564959, 16.069141, 1.210655; 1.184568, 8.706305, 0.216945; 1.222987, 2.081085, 2.821592; 1.787125, 0.898056, 0.657326; 2.056916, 0.73866, -0.548586; -0.062457, 19.766758, 2.317517; -0.132369, 21.957842, 2.094455; -0.139863, 24.154837, 1.768679; -0.12814, 25.875368, 1.593369; -0.548495, 27.573236, 1.641387; -0.566924, 29.355371, 1.601315; -3.721053, 25.281923, 2.404549; -4.376505, 20.604214, 1.389471; -3.213203, 18.014305, 0.408359; -2.635041, 16.71689, -0.079799; -3.175462, 15.850203, -0.837438; -3.552157, 15.063913, -1.376927; -2.594922, 15.400032, -0.736572; 3.552105, 24.804367, 1.672942; 4.697445, 20.689035, -0.063496; 3.361201, 18.585604, -1.575688; 2.69308, 17.533892, -2.331782; 3.32325, 16.621494, -3.024942; 3.725049, 15.811179, -3.566675; 2.656939, 16.363731, -3.291413
0.071098, 17.5558, 2.29841; -1.135355, 15.840605, 1.393321; -1.275177, 8.522185, 0.84435; -1.131802, 1.854841, 2.91618; -1.164861, 0.645582, 0.917048; -1.194919, 0.762133, -0.227028; 1.566795, 16.07425, 1.236859; 1.187202, 8.712727, 0.233163; 1.22426, 2.081997, 2.823771; 1.787315, 0.899607, 0.658873; 2.057017, 0.737424, -0.546687; -0.065053, 19.768713, 2.349302; -0.138261, 21.9602, 2.13131; -0.149951, 24.157999, 1.811128; -0.132817, 25.878353, 1.634541; -0.550949, 27.576866, 1.679087; -0.569602, 29.35892, 1.635629; -3.731288, 25.277924, 2.458717; -4.260098, 20.65064, 1.174353; -2.99965, 18.151848, 0.083125; -2.372835, 16.899853, -0.460442; -2.838778, 16.07675, -1.310511; -3.155229, 15.322489, -1.928692; -2.245038, 15.642763, -1.215737; 3.540762, 24.813486, 1.7079; 4.582275, 20.779654, -0.268569; 3.190682, 18.807013, -1.902232; 2.494888, 17.820696, -2.719061; 3.086609, 16.951366, -3.496355; 3.456435, 16.176647, -4.108375; 2.407958, 16.726408, -3.76139
0.071987, 17.557, 2.32432; -1.133222, 15.842615, 1.416044; -1.274896, 8.525428, 0.85134; -1.130553, 1.85567, 2.915318; -1.16449, 0.646448, 0.916178; -1.195113, 0.766578, -0.227513; 1.568908, 16.077684, 1.261381; 1.18865, 8.717474, 0.248352; 1.225544, 2.081176, 2.824664; 1.787693, 0.89951, 0.659135; 2.057204, 0.736592, -0.546368; -0.067285, 19.769526, 2.383008; -0.14387, 21.961723, 2.173479; -0.158384, 24.160484, 1.860101; -0.13733, 25.880186, 1.677661; -0.553697, 27.579277, 1.716299; -0.572273, 29.361217, 1.668413; -3.739716, 25.274712, 2.517476; -4.14525, 20.720459, 0.956931; -2.792255, 18.323683, -0.246541; -2.11907, 17.122587, -0.846576; -2.511724, 16.35925, -1.784851; -2.768646, 15.64994, -2.479164; -1.905986, 15.940514, -1.697681; 3.531465, 24.820097, 1.752368; 4.473588, 20.889198, -0.46651; 3.03199, 19.054308, -2.213414; 2.311194, 18.136866, -3.086863; 2.863916, 17.321901, -3.94732; 3.201442, 16.591812, -4.628916; 2.1738, 17.129292, -4.208197
0.073005, 17.5584, 2.34836; -1.131253, 15.844797, 1.43735; -1.275053, 8.528808, 0.857865; -1.130875, 1.856537, 2.913716; -1.165314, 0.647251, 0.914622; -1.19618, 0.768114, -0.228984; 1.570797, 16.081331, 1.283523; 1.189999, 8.722309, 0.262105; 1.226613, 2.081225, 2.826057; 1.787831, 0.900303, 0.659881; 2.057211, 0.734915, -0.545316; -0.067704, 19.77061, 2.414961; -0.14646, 21.963747, 2.216339; -0.163932, 24.164122, 1.914653; -0.144776, 25.882807, 1.722677; -0.569591, 27.579903, 1.756745; -0.587078, 29.361664, 1.702282; -3.744951, 25.271116, 2.585808; -4.027367, 20.809498, 0.754091; -2.591499, 18.526695, -0.568999; -1.876712, 17.382547, -1.229196; -2.199767, 16.695581, -2.249458; -2.400291, 16.04445, -3.015629; -1.584644, 16.289074, -2.17052; 3.524988, 24.82814, 1.802294; 4.373804, 21.017813, -0.65207; 2.893337, 19.325764, -2.507302; 2.153106, 18.47974, -3.434914; 2.666005, 17.731817, -4.377039; 2.970619, 17.056574, -5.127228; 1.965239, 17.571613, -4.631359
0.073307, 17.5595, 2.36896; -1.129776, 15.846281, 1.455679; -1.274576, 8.531302, 0.863809; -1.130621, 1.857356, 2.914228; -1.165422, 0.647528, 0.91547; -1.196455, 0.768533, -0.228118; 1.572116, 16.084846, 1.302211; 1.190153, 8.726714, 0.274822; 1.228252, 2.081589, 2.828261; 1.788553, 0.901795, 0.661234; 2.057672, 0.733917, -0.543676; -0.067125, 19.77143, 2.44482; -0.147431, 21.965612, 2.258768; -0.169454, 24.16767, 1.969935; -0.153219, 25.885687, 1.771812; -0.576921, 27.583235, 1.795676; -0.592054, 29.364716, 1.732026; -3.751197, 25.264217, 2.654244; -3.921003, 20.915096, 0.557272; -2.411319, 18.758665, -0.889839; -1.659417, 17.677727, -1.612382; -1.918288, 17.082455, -2.705934; -2.066706, 16.50189, -3.53787; -1.295452, 16.685905, -2.637516; 3.51804, 24.839046, 1.854525; 4.280632, 21.16642, -0.827498; 2.774976, 19.621113, -2.78753; 2.022151, 18.848461, -3.767543; 2.494195, 18.18092, -4.788138; 2.765106, 17.57132, -5.604547; 1.783543, 18.052881, -5.033082
0.073679, 17.5616, 2.38738; -1.130041, 15.849239, 1.473327; -1.276042, 8.535398, 0.867857; -1.129611, 1.859594, 2.912044; -1.165895, 0.650082, 0.91312; -1.197949, 0.776932, -0.229805; 1.57172, 16.088078, 1.317991; 1.189218, 8.730768, 0.284939; 1.227984, 2.081764, 2.828253; 1.788245, 0.901981, 0.661209; 2.057467, 0.733792, -0.543634; -0.066745, 19.773203, 2.472258; -0.148303, 21.968433, 2.2996; -0.172807, 24.172338, 2.025427; -0.162293, 25.889875, 1.822806; -0.585259, 27.587725, 1.835841; -0.59661, 29.368809, 1.76125; -3.754464, 25.260992, 2.722666; -3.832888, 21.045317, 0.364083; -2.257663, 19.02542, -1.205042; -1.472774, 18.012817, -1.988904; -1.67295, 17.520836, -3.144371; -1.773848, 17.020382, -4.033508; -1.044534, 17.131344, -3.087401; 3.513881, 24.84789, 1.908641; 4.211303, 21.34376, -1.006429; 2.677363, 19.945566, -3.053081; 1.910396, 19.246471, -4.076403; 2.341441, 18.670853, -5.16861; 2.578722, 18.13605, -6.045657; 1.621814, 18.572046, -5.400541
0.074056, 17.5614, 2.40293; -1.129219, 15.84938, 1.487656; -1.276677, 8.536578, 0.8701; -1.129299, 1.859649, 2.910543; -1.165543, 0.649594, 0.911948; -1.19772, 0.779036, -0.230684; 1.572233, 16.090376, 1.330295; 1.185963, 8.733545, 0.295237; 1.229753, 2.081432, 2.830324; 1.789165, 0.903531, 0.662037; 2.057914, 0.732744, -0.542547; -0.066124, 19.7727, 2.495751; -0.148322, 21.968874, 2.335895; -0.17518, 24.17463, 2.077247; -0.168651, 25.892122, 1.874088; -0.581253, 27.59257, 1.872494; -0.589592, 29.373135, 1.786104; -3.757052, 25.255007, 2.786157; -3.770638, 21.193855, 0.16932; -2.136782, 19.319216, -1.515826; -1.322374, 18.379341, -2.357982; -1.471366, 17.998186, -3.562035; -1.530947, 17.584253, -4.498149; -0.839284, 17.612936, -3.518296; 3.510746, 24.854431, 1.961058; 4.162591, 21.546267, -1.184434; 2.597263, 20.296555, -3.302137; 1.814601, 19.671701, -4.360985; 2.205594, 19.198553, -5.515675; 2.410082, 18.747066, -6.446198; 1.478121, 19.126684, -5.732557
0.074811, 17.5617, 2.41537; -1.129003, 15.850275, 1.499693; -1.277973, 8.538433, 0.871239; -1.129015, 1.8607, 2.908936; -1.165347, 0.650525, 0.910415; -1.197744, 0.78057, -0.232142; 1.572159, 16.092434, 1.339175; 1.18232, 8.735834, 0.303814; 1.231572, 2.081397, 2.832696; 1.790124, 0.905563, 0.663066; 2.058331, 0.732376, -0.541296; -0.065134, 19.772667, 2.516125; -0.148019, 21.96971, 2.369056; -0.176725, 24.177183, 2.12574; -0.176908, 25.89484, 1.923855; -0.589267, 27.595303, 1.911667; -0.594278, 29.375198, 1.812195; -3.758755, 25.24997, 2.845306; -3.731609, 21.363092, -0.023914; -2.048316, 19.638298, -1.81698; -1.209014, 18.773455, -2.713345; -1.314002, 18.506668, -3.952305; -1.338023, 18.182669, -4.924749; -0.679204, 18.124468, -3.923798; 3.508596, 24.860502, 2.010998; 4.131223, 21.77037, -1.354474; 2.535188, 20.670595, -3.531597; 1.737173, 20.120708, -4.620154; 2.09197, 19.759232, -5.825769; 2.266874, 19.398485, -6.800858; 1.358154, 19.71132, -6.027357
0.074864, 17.5618, 2.42559; -1.128636, 15.850322, 1.509599; -1.279416, 8.539446, 0.870421; -1.129066, 1.861406, 2.907006; -1.165458, 0.650481, 0.90894; -1.19804, 0.780466, -0.233618; 1.572123, 16.094915, 1.346029; 1.176206, 8.738512, 0.311577; 1.23183, 2.08177, 2.834252; 1.79035, 0.906649, 0.664228; 2.058283, 0.73296, -0.540122; -0.063499, 19.77263, 2.531388; -0.146175, 21.970425, 2.39586; -0.177587, 24.179693, 2.169788; -0.184473, 25.89809, 1.974435; -0.596428, 27.59857, 1.953761; -0.598008, 29.377722, 1.841652; -3.760471, 25.242643, 2.899628; -3.714025, 21.548298, -0.213351; -1.990548, 19.975868, -2.105589; -1.131009, 19.187317, -3.051757; -1.19935, 19.035492, -4.31251; -1.193701, 18.80254, -5.31096; -0.562507, 18.655804, -4.301308; 3.506871, 24.868198, 2.058397; 4.104642, 22.009592, -1.51008; 2.481554, 21.0642, -3.739097; 1.670013, 20.591505, -4.853602; 1.995291, 20.348463, -6.096654; 2.14603, 20.084103, -7.10607; 1.256817, 20.322218, -6.284765
0.076178, 17.5625, 2.43228; -1.127206, 15.850715, 1.516711; -1.28071, 8.540757, 0.867746; -1.128997, 1.863071, 2.905391; -1.16535, 0.651377, 0.907791; -1.198064, 0.781399, -0.234759; 1.573138, 16.097551, 1.349679; 1.171894, 8.74116, 0.317196; 1.233454, 2.082461, 2.834562; 1.791126, 0.909491, 0.663156; 2.058447, 0.734119, -0.541086; -0.062035, 19.773138, 2.542199; -0.144504, 21.971556, 2.417071; -0.176188, 24.182398, 2.206967; -0.189416, 25.902025, 2.023102; -0.601487, 27.60238, 1.995616; -0.600156, 29.380669, 1.870552; -3.75943, 25.23951, 2.943495; -3.70911, 21.752987, -0.400545; -1.955849, 20.335148, -2.385308; -1.081284, 19.62402, -3.377923; -1.119672, 19.586374, -4.648486; -1.089882, 19.44441, -5.663453; -0.481798, 19.208345, -4.65656; 3.508197, 24.872238, 2.101561; 4.086225, 22.253439, -1.64954; 2.442776, 21.466375, -3.924689; 1.621055, 21.072844, -5.06226; 1.922959, 20.952398, -6.328909; 2.054632, 20.787882, -7.361927; 1.181101, 20.944452, -6.504975
0.0757, 17.5622, 2.43772; -1.128151, 15.850638, 1.522346; -1.282225, 8.541503, 0.864326; -1.128786, 1.864412, 2.903793; -1.165787, 0.652283, 0.906469; -1.199001, 0.783767, -0.2359; 1.571846, 16.09887, 1.35181; 1.169881, 8.742287, 0.32097; 1.233751, 2.082081, 2.834289; 1.791565, 0.91022, 0.662321; 2.058654, 0.738672, -0.542524; -0.060862, 19.772688, 2.55263; -0.142669, 21.971745, 2.438808; -0.175668, 24.184086, 2.24535; -0.194456, 25.90435, 2.068053; -0.606846, 27.604506, 2.033811; -0.603381, 29.382036, 1.89846; -3.759651, 25.233448, 2.989315; -3.720675, 21.9708, -0.57363; -1.948181, 20.70757, -2.643894; -1.063885, 20.073881, -3.679418; -1.077328, 20.147507, -4.948914; -1.027614, 20.094759, -5.971629; -0.439391, 19.770582, -4.977531; 3.508311, 24.876934, 2.145654; 4.066653, 22.499619, -1.765816; 2.41164, 21.877016, -4.083142; 1.584136, 21.565716, -5.241801; 1.870659, 21.569391, -6.51771; 1.990168, 21.505636, -7.563262; 1.126686, 21.573364, -6.684767
0.075311, 17.5627, 2.44045; -1.127615, 15.85046, 1.525129; -1.282529, 8.541955, 0.860342; -1.130145, 1.865763, 2.902828; -1.166742, 0.653548, 0.905549; -1.199626, 0.782671, -0.237099; 1.572027, 16.101273, 1.352766; 1.170629, 8.744649, 0.321995; 1.233716, 2.083127, 2.831844; 1.791806, 0.910712, 0.660246; 2.059096, 0.739745, -0.544637; -0.059738, 19.772995, 2.560726; -0.140367, 21.972689, 2.459031; -0.174098, 24.18646, 2.282815; -0.197923, 25.906986, 2.10869; -0.610933, 27.606842, 2.067691; -0.605844, 29.383715, 1.924007; -3.759092, 25.22857, 3.032083; -3.7485, 22.2098, -0.739905; -1.959529, 21.09762, -2.881425; -1.066915, 20.539581, -3.952727; -1.059594, 20.722973, -5.211112; -0.993925, 20.758585, -6.233667; -0.423862, 20.344746, -5.262537; 3.509681, 24.88152, 2.191472; 4.058254, 22.756666, -1.864024; 2.397923, 22.294806, -4.214914; 1.567761, 22.063875, -5.390355; 1.843653, 22.188122, -6.662558; 1.955327, 22.221888, -7.710373; 1.098336, 22.19723, -6.823299
0.074682, 17.5619, 2.43944; -1.12794, 15.849854, 1.523357; -1.281266, 8.541628, 0.855142; -1.129857, 1.867018, 2.902863; -1.166464, 0.654566, 0.905727; -1.19925, 0.784365, -0.236846; 1.571545, 16.101791, 1.350187; 1.170088, 8.744981, 0.320781; 1.235259, 2.0829, 2.829092; 1.793028, 0.911256, 0.656995; 2.060106, 0.739396, -0.547808; -0.058585, 19.772005, 2.565093; -0.138114, 21.972305, 2.476495; -0.172575, 24.187527, 2.319743; -0.201656, 25.90793, 2.145197; -0.615149, 27.60746, 2.096331; -0.608122, 29.383673, 1.944781; -3.75893, 25.221506, 3.073748; -3.792023, 22.471348, -0.898218; -1.986231, 21.504232, -3.095324; -1.085166, 21.018848, -4.194568; -1.057795, 21.309887, -5.432215; -0.977534, 21.432451, -6.446973; -0.427118, 20.927364, -5.508221; 3.511016, 24.884897, 2.239061; 4.063175, 23.028727, -1.945761; 2.399485, 22.718521, -4.319073; 1.567643, 22.563417, -5.505725; 1.837151, 22.802038, -6.762896; 1.94504, 22.92781, -7.804082; 1.091344, 22.809013, -6.921455
0.073111, 17.5614, 2.43213; -1.128937, 15.849312, 1.515372; -1.281093, 8.541053, 0.847249; -1.129625, 1.868827, 2.902723; -1.165995, 0.656083, 0.905761; -1.198671, 0.786582, -0.236737; 1.570461, 16.10224, 1.342276; 1.171818, 8.74479, 0.316345; 1.235292, 2.083317, 2.826312; 1.793365, 0.9109, 0.65471; 2.060631, 0.739809, -0.55016; -0.058012, 19.771282, 2.56379; -0.135869, 21.972206, 2.490489; -0.170539, 24.18891, 2.356343; -0.202455, 25.90895, 2.17875; -0.616226, 27.608128, 2.120811; -0.608113, 29.383648, 1.961404; -3.757812, 25.214577, 3.117303; -3.844152, 22.7541, -1.039568; -2.026548, 21.927399, -3.28375; -1.119533, 21.512377, -4.406663; -1.072567, 21.910486, -5.613528; -0.979201, 22.11982, -6.612859; -0.451059, 21.519814, -5.718215; 3.513016, 24.887636, 2.286453; 4.07333, 23.30657, -2.008808; 2.411725, 23.145857, -4.398356; 1.580925, 23.0655, -5.593126; 1.845838, 23.41033, -6.826401; 1.951843, 23.62132, -7.853909; 1.100325, 23.410513, -6.986489
0.071557, 17.5603, 2.42; -1.130183, 15.84854, 1.502226; -1.280085, 8.539956, 0.837158; -1.130509, 1.870319, 2.901151; -1.166867, 0.657461, 0.904258; -1.199336, 0.789244, -0.238098; 1.569311, 16.101334, 1.33044; 1.173368, 8.743211, 0.308303; 1.235501, 2.082979, 2.821595; 1.794078, 0.909684, 0.650598; 2.061557, 0.73991, -0.554412; -0.058158, 19.769875, 2.558073; -0.1345, 21.971334, 2.50115; -0.168134, 24.189375, 2.390988; -0.202519, 25.908598, 2.206082; -0.616206, 27.607428, 2.138228; -0.606495, 29.382322, 1.972073; -3.756285, 25.208115, 3.157096; -3.903064, 23.052752, -1.164229; -2.082996, 22.362883, -3.452221; -1.174692, 22.016464, -4.597136; -1.105405, 22.52124, -5.762305; -0.997357, 22.817722, -6.737817; -0.495618, 22.122072, -5.898975; 3.515788, 24.8874, 2.334764; 4.089113, 23.588873, -2.052503; 2.433756, 23.576834, -4.451742; 1.60608, 23.570812, -5.651357; 1.866838, 24.012094, -6.854407; 1.971581, 24.30049, -7.863061; 1.122363, 24.00326, -7.019011
0.070684, 17.5588, 2.40385; -1.129659, 15.846416, 1.48541; -1.279007, 8.537214, 0.827047; -1.132092, 1.870694, 2.901277; -1.167792, 0.657874, 0.904349; -1.199625, 0.786956, -0.238333; 1.569785, 16.10068, 1.315012; 1.174131, 8.741694, 0.29899; 1.236459, 2.083691, 2.818177; 1.794705, 0.910899, 0.646823; 2.06197, 0.740314, -0.55812; -0.057391, 19.768045, 2.548571; -0.132203, 21.969934, 2.508831; -0.165858, 24.189075, 2.423644; -0.201351, 25.90721, 2.229088; -0.614734, 27.60561, 2.149618; -0.603888, 29.379766, 1.975849; -3.755572, 25.198805, 3.194342; -3.965647, 23.355251, -1.266393; -2.157382, 22.804237, -3.600925; -1.25487, 22.52748, -4.769141; -1.162432, 23.137152, -5.881335; -1.040022, 23.520138, -6.824488; -0.568506, 22.728886, -6.055772; 3.518092, 24.887995, 2.382342; 4.109185, 23.880806, -2.078506; 2.462767, 24.013351, -4.480263; 1.639561, 24.079624, -5.681138; 1.895135, 24.609646, -6.848961; 1.997476, 24.970036, -7.834443; 1.151792, 24.595127, -7.018228
0.06909, 17.5568, 2.38307; -1.130641, 15.844616, 1.463461; -1.277485, 8.534565, 0.814024; -1.133217, 1.871853, 2.900639; -1.168203, 0.658732, 0.903881; -1.199378, 0.78511, -0.239121; 1.568948, 16.098751, 1.295179; 1.175382, 8.738552, 0.287163; 1.236354, 2.083363, 2.813809; 1.795092, 0.909799, 0.642999; 2.062498, 0.740646, -0.562115; -0.057031, 19.765688, 2.534783; -0.13021, 21.96788, 2.512626; -0.163561, 24.187853, 2.452777; -0.199776, 25.904713, 2.247395; -0.612653, 27.60269, 2.15702; -0.6006, 29.376217, 1.977016; -3.754453, 25.189035, 3.22912; -4.0362, 23.660658, -1.345337; -2.257414, 23.250702, -3.730988; -1.369496, 23.044716, -4.924731; -1.250561, 23.755335, -5.972632; -1.111293, 24.22285, -6.874426; -0.673933, 23.341686, -6.187696; 3.520504, 24.886856, 2.42548; 4.126992, 24.166126, -2.088465; 2.496848, 24.447756, -4.488469; 1.681779, 24.588572, -5.688467; 1.931775, 25.200031, -6.817038; 2.030935, 25.627409, -7.775704; 1.189333, 25.18418, -6.990088
0.068236, 17.5551, 2.3591; -1.130376, 15.843226, 1.437454; -1.274769, 8.532054, 0.800208; -1.134162, 1.873849, 2.901411; -1.168217, 0.661143, 0.904385; -1.198549, 0.788002, -0.238587; 1.569441, 16.097288, 1.27275; 1.176571, 8.73578, 0.274066; 1.236356, 2.08381, 2.809203; 1.795523, 0.909647, 0.638826; 2.063021, 0.741795, -0.566448; -0.056405, 19.763672, 2.516526; -0.128239, 21.966015, 2.511825; -0.161245, 24.18656, 2.479183; -0.19705, 25.90212, 2.26316; -0.60897, 27.599674, 2.161191; -0.595567, 29.372488, 1.974373; -3.753934, 25.178555, 3.258999; -4.11608, 23.962866, -1.402752; -2.387307, 23.700163, -3.845253; -1.524212, 23.568037, -5.067325; -1.378434, 24.371428, -6.042278; -1.222207, 24.918041, -6.895511; -0.820522, 23.956816, -6.300513; 3.522938, 24.885405, 2.469478; 4.142334, 24.447935, -2.078923; 2.535636, 24.880913, -4.472196; 1.73229, 25.097399, -5.668828; 1.976337, 25.786116, -6.753339; 2.071212, 26.27839, -7.680803; 1.233919, 25.775858, -6.926918
0.068372, 17.5535, 2.33233; -1.129099, 15.841481, 1.409473; -1.272814, 8.529152, 0.785473; -1.136915, 1.875283, 2.900671; -1.170556, 0.662112, 0.90392; -1.200137, 0.7841, -0.239601; 1.570876, 16.095747, 1.247697; 1.178377, 8.732755, 0.25987; 1.23605, 2.084517, 2.804829; 1.795671, 0.909563, 0.634998; 2.063192, 0.745054, -0.570732; -0.055592, 19.761742, 2.494836; -0.126009, 21.964102, 2.507252; -0.157314, 24.184902, 2.501739; -0.192703, 25.899063, 2.274806; -0.604139, 27.596046, 2.161949; -0.589843, 29.368242, 1.969424; -3.751358, 25.169994, 3.284056; -4.210726, 24.287811, -1.443703; -2.541447, 24.163704, -3.938012; -1.707973, 24.101057, -5.18591; -1.535737, 24.986425, -6.08239; -1.363046, 25.60443, -6.882045; -0.998021, 24.575264, -6.38515; 3.527388, 24.881018, 2.51044; 4.166277, 24.728565, -2.05372; 2.588051, 25.3087, -4.434759; 1.798941, 25.598766, -5.625275; 2.036561, 26.361197, -6.660789; 2.126361, 26.916224, -7.552645; 1.293648, 26.359468, -6.832537
0.068193, 17.5514, 2.30293; -1.127874, 15.839099, 1.378776; -1.270237, 8.52543, 0.770377; -1.139198, 1.876162, 2.900303; -1.171506, 0.663031, 0.903506; -1.199879, 0.778944, -0.240678; 1.572366, 16.093199, 1.221216; 1.179369, 8.72866, 0.245192; 1.236131, 2.084555, 2.800941; 1.796222, 0.909103, 0.631501; 2.063795, 0.746029, -0.574413; -0.055415, 19.759367, 2.469397; -0.124421, 21.961615, 2.498358; -0.153529, 24.182346, 2.520138; -0.188733, 25.895052, 2.282432; -0.599603, 27.591417, 2.158763; -0.584105, 29.362986, 1.960641; -3.748863, 25.161377, 3.304139; -4.311099, 24.613892, -1.462949; -2.711827, 24.625647, -4.005716; -1.913256, 24.631071, -5.277765; -1.716829, 25.586891, -6.093268; -1.529444, 26.267838, -6.836503; -1.199762, 25.184431, -6.440433; 3.531813, 24.874552, 2.548084; 4.198856, 25.009338, -2.012603; 2.651798, 25.72932, -4.37585; 1.878272, 26.089312, -5.55747; 2.109244, 26.923077, -6.538052; 2.193671, 27.539362, -7.38928; 1.365684, 26.930582, -6.706812
0.06867, 17.5488, 2.27109; -1.125692, 15.836408, 1.344902; -1.26602, 8.521191, 0.754907; -1.143125, 1.877264, 2.901915; -1.173562, 0.663719, 0.90534; -1.200114, 0.769291, -0.239888; 1.574817, 16.090582, 1.192152; 1.181264, 8.724236, 0.230073; 1.237152, 2.084812, 2.797974; 1.795861, 0.910162, 0.627743; 2.062694, 0.745987, -0.578185; -0.053811, 19.756561, 2.441087; -0.121592, 21.958591, 2.485458; -0.150257, 24.17892, 2.533197; -0.183145, 25.890491, 2.287132; -0.593066, 27.586224, 2.15216; -0.576487, 29.357187, 1.948779; -3.747614, 25.149632, 3.31826; -4.424418, 24.940252, -1.460764; -2.897749, 25.081827, -4.043923; -2.135428, 25.152264, -5.336115; -1.920576, 26.16644, -6.072667; -1.723629, 26.901085, -6.760204; -1.426826, 25.776688, -6.465299; 3.535148, 24.869785, 2.57988; 4.243488, 25.291893, -1.956975; 2.73021, 26.143478, -4.298233; 1.973573, 26.569271, -5.468858; 2.199276, 27.47115, -6.388493; 2.280045, 28.145863, -7.194573; 1.45599, 27.484196, -6.55812
0.069814, 17.547, 2.23748; -1.122497, 15.834176, 1.30945; -1.262844, 8.517402, 0.739103; -1.14565, 1.878301, 2.901304; -1.174586, 0.664818, 0.904669; -1.199807, 0.767066, -0.240891; 1.578334, 16.088331, 1.162471; 1.182232, 8.72041, 0.213607; 1.237089, 2.085975, 2.794394; 1.79617, 0.911013, 0.624427; 2.062988, 0.748126, -0.581679; -0.052581, 19.75465, 2.408977; -0.119306, 21.956385, 2.46738; -0.146329, 24.176031, 2.540942; -0.177277, 25.886723, 2.288603; -0.586107, 27.581951, 2.144318; -0.568449, 29.352255, 1.93535; -3.745224, 25.140526, 3.326617; -4.53592, 25.255434, -1.438105; -3.087338, 25.531301, -4.055161; -2.364005, 25.668972, -5.36424; -2.136029, 26.731852, -6.024191; -1.934026, 27.512869, -6.656969; -1.667235, 26.359583, -6.461804; 3.539474, 24.863216, 2.606605; 4.298218, 25.572418, -1.886091; 2.82331, 26.546497, -4.20396; 2.085858, 27.033535, -5.362891; 2.307143, 27.999699, -6.215896; 2.385733, 28.72943, -6.972759; 1.565378, 28.014153, -6.391949
0.070552, 17.5446, 2.20213; -1.1203, 15.831719, 1.272333; -1.259855, 8.513356, 0.722549; -1.149822, 1.879249, 2.900398; -1.177569, 0.665915, 0.903655; -1.20142, 0.759581, -0.242667; 1.58092, 16.08496, 1.131041; 1.183925, 8.715314, 0.196052; 1.236615, 2.086289, 2.790749; 1.795951, 0.910919, 0.62107; 2.062762, 0.749138, -0.585187; -0.051667, 19.752182, 2.37462; -0.117147, 21.95359, 2.445435; -0.141864, 24.172369, 2.542264; -0.170902, 25.882439, 2.285514; -0.578806, 27.577185, 2.133149; -0.560165, 29.34687, 1.919118; -3.742184, 25.132797, 3.32639; -4.637441, 25.563215, -1.401637; -3.266073, 25.973808, -4.042515; -2.5813, 26.17891, -5.363451; -2.347086, 27.282307, -5.950715; -2.146223, 28.103395, -6.530944; -1.906832, 26.931835, -6.433625; 3.544492, 24.854473, 2.627087; 4.367768, 25.850706, -1.799279; 2.933728, 26.93659, -4.092985; 2.21671, 27.479528, -5.239833; 2.434833, 28.505363, -6.020947; 2.513379, 29.286026, -6.725166; 1.696688, 28.516993, -6.2118
0.071994, 17.5422, 2.16461; -1.117308, 15.829694, 1.232144; -1.25503, 8.509641, 0.704855; -1.150937, 1.8812, 2.90018; -1.177792, 0.66832, 0.90315; -1.200589, 0.759815, -0.243369; 1.584435, 16.08132, 1.098147; 1.187039, 8.709868, 0.177662; 1.236441, 2.086712, 2.787366; 1.796021, 0.910714, 0.618089; 2.062871, 0.750021, -0.588304; -0.050161, 19.74974, 2.33768; -0.114983, 21.950792, 2.419327; -0.138243, 24.168585, 2.536911; -0.164574, 25.878393, 2.278143; -0.571689, 27.5727, 2.118953; -0.552733, 29.341795, 1.900106; -3.740616, 25.124664, 3.316914; -4.736541, 25.877861, -1.350184; -3.436382, 26.413185, -4.004706; -2.787234, 26.68071, -5.332445; -2.553102, 27.818245, -5.850531; -2.359298, 28.674532, -6.380072; -2.146133, 27.4939, -6.378767; 3.548334, 24.846727, 2.641562; 4.44973, 26.128994, -1.695056; 3.058288, 27.314419, -3.965597; 2.362569, 27.90713, -5.100864; 2.578734, 28.987114, -5.805818; 2.659573, 29.813982, -6.454878; 1.847403, 28.99267, -6.021556
0.072696, 17.5396, 2.12702; -1.115104, 15.826697, 1.193367; -1.252533, 8.505122, 0.687567; -1.153797, 1.882095, 2.899414; -1.178905, 0.669412, 0.902241; -1.200309, 0.757766, -0.244552; 1.58703, 16.077219, 1.065313; 1.187777, 8.703878, 0.160891; 1.236046, 2.086926, 2.786306; 1.795687, 0.911121, 0.616941; 2.062386, 0.750736, -0.589527; -0.04899, 19.747242, 2.299113; -0.112597, 21.947964, 2.390109; -0.134042, 24.16465, 2.527247; -0.158278, 25.8745, 2.268551; -0.563566, 27.56871, 2.103741; -0.542568, 29.33722, 1.880403; -3.738088, 25.117493, 3.303474; -4.835076, 26.19333, -1.276937; -3.601623, 26.84516, -3.937235; -2.985907, 27.170992, -5.267867; -2.756623, 28.337736, -5.718817; -2.574092, 29.225443, -6.198254; -2.385862, 28.044134, -6.289948; 3.552833, 24.838049, 2.650391; 4.546694, 26.400517, -1.572632; 3.201061, 27.67396, -3.823035; 2.528246, 28.310678, -4.948232; 2.741709, 29.43923, -5.57342; 2.825354, 30.30794, -6.16492; 2.020626, 29.43829, -5.821322
